image_path,description,pages,doc_sources
/content/image/20240903-bnpparibas-csr-presentation-2024_page26_img7.png,"L'image présente une forme simple et stylisée en forme de bulle de dialogue, souvent utilisée dans les bandes dessinées et les dessins animés pour représenter une conversation ou un discours. La bulle est de couleur verte et se détache sur un fond noir, ce qui la rend facilement visible. 

La bulle de dialogue a une forme ovale avec une petite pointe dirigée vers le bas à droite, indiquant généralement la direction du personnage ou de l'objet qui parle. La bulle est vide, ce qui signifie qu'elle ne contient aucun texte ou symbole.

Ce type d'image est couramment utilisé pour symboliser la communication ou l'expression verbale de manière visuelle.",page26,20240903-bnpparibas-csr-presentation-2024
/content/image/20240903-bnpparibas-csr-presentation-2024_page29_img2.png,"L'image affiche le logo de BNP Paribas, une banque internationale bien connue. Voici une description détaillée de l'image :

1. **Logo** : 
   - À gauche, il y a un symbole distinctif composé de quatre étoiles blanches disposées autour d'une étoile centrale. Toutes les étoiles pointent vers le centre, formant une sorte de cercle étoilé.
   - Le fond du symbole est vert clair, ce qui donne un contraste frappant avec les étoiles blanches.

2. **Texte** :
   - À droite du symbole, le nom ""BNP PARIBAS"" est inscrit en majuscules.
   - La police utilisée pour le texte est moderne, sans empattement et épaisse.
   - Le texte est en noir, ce qui crée un bon contraste avec le fond noir de l'image.

Le design est simple et professionnel, représentatif de l'image de marque de BNP Paribas.",page29,20240903-bnpparibas-csr-presentation-2024
/content/image/20240903-bnpparibas-csr-presentation-2024_page11_img26.png,"L'image représente un visage d'un personnage de style dessin animé ou manga. Voici une description détaillée :

- **Visage** : Le personnage a un visage ovale avec des traits simples et épurés.
- **Cheveux** : Il a une chevelure courte et sombre, coiffée de manière décoiffée, avec des mèches qui tombent sur le front.
- **Yeux** : Les yeux sont grands et expressifs, typiques des personnages de manga. Ils sont de couleur claire, peut-être bleus ou gris, avec des pupilles noires.
- **Expression** : Le personnage semble avoir une expression neutre ou légèrement sérieuse.
- **Détails supplémentaires** : Il n'y a pas de détails supplémentaires visibles concernant les vêtements ou l'environnement, car l'image est centrée uniquement sur le visage.

L'image utilise un style artistique simple et minimaliste, probablement pour se concentrer sur l'expression et les traits du visage du personnage.",page11,20240903-bnpparibas-csr-presentation-2024
/content/image/20240903-bnpparibas-csr-presentation-2024_page11_img3.png,"L'image montre une forme circulaire orange avec une bordure blanche. À l'intérieur de ce cercle, il y a une sorte de logo stylisé. Le logo se compose de trois éléments principaux :

1. Une flèche blanche pointant vers le haut et légèrement vers la gauche, placée à l'intérieur du cercle.
2. Une sorte de forme triangulaire orange avec un angle arrondi, positionnée à gauche de la flèche.
3. Une autre forme triangulaire orange avec un angle arrondi, positionnée à droite de la flèche.

Les formes triangulaires orange semblent être symétriques par rapport à la flèche blanche, créant un équilibre visuel dans le logo. L'ensemble du design est simple et moderne, avec des couleurs vives et contrastées.",page11,20240903-bnpparibas-csr-presentation-2024
/content/image/20240903-bnpparibas-csr-presentation-2024_page13_img1.png,"L'image présente un texte en anglais sur un fond noir. Le texte est « The bank for a changing world ». Le texte est écrit en blanc avec une légère ombre pour donner un effet de relief. En dessous du texte, il y a un logo composé de trois cercles de tailles différentes, disposés en ligne horizontale. Les cercles semblent être de la même couleur que le texte, c'est-à-dire blanc.

Ce slogan et ce logo sont associés à la Banque Mondiale, souvent utilisés pour promouvoir leur mission et leurs valeurs. La Banque Mondiale se présente comme une institution financière mondiale qui soutient les pays en développement par le biais de prêts, de subventions et de conseils techniques pour réduire la pauvreté et encourager le développement économique.",page13,20240903-bnpparibas-csr-presentation-2024
/content/image/20240903-bnpparibas-csr-presentation-2024_page10_img5.png,"Cette image montre un poing fermé levé vers le haut. Le poing est isolé sur un fond blanc, ce qui le rend très visible et distinct. Le geste du poing levé est souvent associé à des symboles de solidarité, de résistance, de détermination ou de protestation dans divers contextes culturels et politiques. Il n'y a pas d'autres éléments ou détails dans l'image, ce qui met l'accent uniquement sur le geste du poing.",page10,20240903-bnpparibas-csr-presentation-2024
/content/image/bnp_paribas_2023_climate_report_page13_img1.jpeg,"L'image représente une scène urbaine dominée par des grues de construction et des bâtiments en arrière-plan. La partie inférieure de l'image montre une structure en construction ou en rénovation avec des éléments architecturaux modernes, tels que des lignes épurées et des matériaux contemporains. Deux grues de construction sont visibles, l'une avec une flèche jaune et l'autre avec une flèche grise, suggérant un chantier de construction en cours.

En arrière-plan, on peut voir une ligne d'horizon urbaine avec divers bâtiments de différentes hauteurs et couleurs, y compris des teintes de bleu, de gris et de jaune. Les bâtiments ont des formes variées, certains étant plus larges et d'autres plus étroits, créant une composition visuelle dynamique.

L'ensemble de l'image est traité avec un effet aquarelle, ce qui donne une apparence douce et artistique, avec des couleurs pastel et des contours flous. Cette esthétique confère à la scène une atmosphère sereine et quelque peu onirique, malgré le thème industriel et urbain",page13,bnp_paribas_2023_climate_report
/content/image/20240903-bnpparibas-csr-presentation-2024_page15_img6.png,"L'image représente un émoticône très simple et minimaliste. Il s'agit d'un visage stylisé avec des traits basiques. Voici une description détaillée :

- Le visage est représenté par un cercle parfait de couleur jaune.
- Deux points noirs de même taille sont positionnés au centre, légèrement décalés vers le haut, pour représenter les yeux.
- Une petite ligne droite noire, légèrement incurvée vers le bas, se trouve entre les yeux et représente la bouche.

Ce type d'émoticône est souvent utilisé pour exprimer une expression neutre ou légèrement amusée.",page15,20240903-bnpparibas-csr-presentation-2024
/content/image/20240903-bnpparibas-csr-presentation-2024_page14_img2.png,"L'image représente le logo de BNP Paribas, une banque française multinationale. Le logo est composé de deux éléments principaux :

1. À gauche, il y a un symbole composé de quatre étoiles blanches disposées en cercle sur un fond vert. Les étoiles sont légèrement inclinées, donnant une impression de mouvement ou de dynamisme.

2. À droite du symbole, le nom de la banque ""BNP PARIBAS"" est écrit en majuscules, en police de caractères sans empattement, de couleur noire.

Le design est simple et moderne, avec un contraste marqué entre le vert et le blanc des étoiles et le texte noir, ce qui le rend facilement reconnaissable.",page14,20240903-bnpparibas-csr-presentation-2024
/content/image/20240903-bnpparibas-csr-presentation-2024_page26_img5.png,"Cette image est une représentation simple et stylisée d'un visage souriant. Voici une description détaillée :

1. **Forme et Contour** : Le visage est dessiné avec des lignes courbes et simples qui forment une forme ovale. Les contours sont définis par des lignes noires.

2. **Yeux** : Les yeux sont représentés par deux petits points noirs situés au centre du visage. Ils sont placés symétriquement et légèrement au-dessus du milieu du visage.

3. **Sourire** : Le sourire est dessiné par une courbe noire qui s'étend horizontalement au-dessous des yeux. La courbe est légèrement incurvée vers le haut, donnant une impression de bonheur ou de joie.

4. **Couleur** : L'image est en noir et blanc, sans utilisation de couleurs supplémentaires. Le fond est blanc, et les lignes et points sont noirs.

5. **Style** : Le style est minimaliste et enfantin, souvent utilisé dans les émoticônes ou les dessins simples pour représenter des émotions de manière universelle.",page26,20240903-bnpparibas-csr-presentation-2024
/content/image/20240903-bnpparibas-csr-presentation-2024_page27_img2.png,"L'image représente le logo de BNP Paribas, une institution financière bien connue. Voici une description détaillée :

1. **Couleurs et Fond** :
   - Le fond de l'image est noir, ce qui fait ressortir les éléments principaux du logo.
   - Le logo est principalement composé de deux parties : une partie gauche colorée et une partie droite en texte gris.

2. **Logo** :
   - À gauche, il y a un carré vert avec des étoiles blanches.
   - Les étoiles peuvent symboliser plusieurs concepts comme la diversité, l'internationalisation ou les services variés offerts par la banque.

3. **Texte** :
   - À droite du carré vert, le texte ""BNP PARIBAS"" est écrit en majuscules grises.
   - Le texte est en police sans empattement, ce qui donne un aspect moderne et professionnel.

4. **Disposition** :
   - Le logo et le texte sont alignés horizontalement, créant un design équilibré et facilement reconnaissable.

En résumé, l'image présente le logo de BNP Paribas avec un fond no",page27,20240903-bnpparibas-csr-presentation-2024
/content/image/20240903-bnpparibas-csr-presentation-2024_page16_img3.png,"Cette image montre un logo de deux lettres superposées. La lettre ""B"" est en avant-plan, de couleur bleue, tandis que la lettre ""D"" est en arrière-plan, de couleur grise. Les deux lettres sont entrelacées de manière à ce que la partie droite de la lettre ""B"" chevauche la partie gauche de la lettre ""D"". Le design est simple et moderne, utilisant des lignes épurées et des couleurs contrastantes pour créer un effet visuel saisissant. Ce type de logo est souvent utilisé pour représenter une marque ou une entreprise, combinant les initiales des fondateurs ou des mots importants.",page16,20240903-bnpparibas-csr-presentation-2024
/content/image/20240903-bnpparibas-csr-presentation-2024_page7_img2.png,"L'image présente le logo de BNP Paribas, une grande banque internationale. Le logo est composé de deux éléments principaux : une icône et le texte du nom de l'entreprise.

1. **Icône** : À gauche de l'image se trouve un carré vert avec des bords arrondis, contenant quatre étoiles blanches stylisées. Les étoiles sont disposées en cercle, ce qui donne une impression de mouvement ou de dynamisme.

2. **Texte** : À droite de l'icône, le nom ""BNP PARIBAS"" est affiché en majuscules. Le texte est gris foncé, ce qui contraste avec le fond noir de l'image, le rendant clairement visible.

L'ensemble du design est sobre et professionnel, reflétant l'image de marque de BNP Paribas en tant qu'institution financière fiable et internationale.",page7,20240903-bnpparibas-csr-presentation-2024
/content/image/as_101_climate_risk_banks_en_page15_img1.jpeg,"L'image représente un graphique illustrant les trajectoires potentielles des émissions de CO2 du début des années 2000 jusqu'à l'année 2100. Le graphique est divisé en quatre trajectoires de modèles différentes, étiquetées P1, P2, P3 et P4, montrant comment les émissions de CO2 pourraient évoluer dans le temps.

Voici une description détaillée du graphique :

1. **Axes des ordonnées (vertical) :** L'axe vertical représente les émissions nettes de CO2 en gigatonnes (Gt). Les valeurs vont de -20 Gt à 50 Gt.

2. **Axes des abscisses (horizontal) :** L'axe horizontal représente les années, allant de 2010 à 2100.

3. **Trajectoires des Modèles :**
   - **P1 (Trajectoire Bleu Clair) :** Cette trajectoire montre une réduction rapide des émissions de CO2, atteignant des émissions nettes nulles autour de 2050 et continuant à diminuer pour atteindre",page15,as_101_climate_risk_banks_en
/content/image/as_101_climate_risk_banks_en_page17_img1.jpeg,"Cette image présente un fond abstrait et dynamique avec des lignes lumineuses et colorées. Les couleurs dominantes sont le bleu et le vert, avec des nuances plus foncées de bleu sur les côtés qui se transforment en un vert plus clair vers le centre. Les lignes semblent se croiser et s'entrelacer, créant une impression de mouvement et de profondeur. L'arrière-plan est sombre, ce qui accentue la luminosité et la vivacité des lignes colorées. L'effet global est futuriste et moderne, évoquant des concepts de vitesse, de technologie ou d'énergie.",page17,as_101_climate_risk_banks_en
/content/image/What-contribution-do-banks-make-to-the-ecological-transition_page35_img1.jpeg,"Cette image est une photographie en noir et blanc d'un homme. Voici une description détaillée :

- **L'homme** : Il semble être d'âge moyen ou plus âgé, avec des cheveux courts et grisonnants. Il porte une moustache.
- **L'expression** : L'homme a un léger sourire sur son visage, donnant une impression de sérénité ou de pensée réfléchie.
- **Les vêtements** : Il est vêtu d'un costume sombre, avec une chemise claire et une cravate foncée.
- **L'arrière-plan** : Derrière lui, il y a des feuilles ou une végétation dense, probablement un buisson ou un arbuste.

L'image semble être un portrait formel, peut-être pris pour une occasion spéciale ou professionnelle. Le cadre extérieur avec la végétation densité ajoute une touche naturelle à la photographie.",page35,What-contribution-do-banks-make-to-the-ecological-transition
/content/image/20240903-bnpparibas-csr-presentation-2024_page22_img3.png,"L'image représente un cercle coloré divisé en seize segments, chacun d'une couleur différente. Les segments sont disposés autour d'un espace central noir. Les couleurs des segments sont variées et semblent suivre un ordre qui pourrait être basé sur le spectre de la lumière visible ou une palette de couleurs spécifique. Voici une description détaillée des couleurs en partant du segment en haut à droite et en tournant dans le sens horaire :

1. Bleu foncé
2. Bleu
3. Vert-bleu
4. Vert
5. Vert clair
6. Jaune
7. Orange
8. Rouge
9. Rouge foncé
10. Rouge
11. Rouge-orange
12. Jaune
13. Vert
14. Vert-bleu
15. Bleu
16. Bleu foncé

L'agencement circulaire et l'ordre des couleurs créent un effet visuel attrayant et pourraient être utilisés pour diverses applications, comme la conception graphique, la visualisation de données ou d'autres contextes artistiques.",page22,20240903-bnpparibas-csr-presentation-2024
/content/image/20240903-bnpparibas-csr-presentation-2024_page22_img5.png,"L'image représente un visage souriant, stylisé de manière simple et minimaliste. Le visage est composé de deux points noirs pour les yeux et d'un arc de cercle noir pour la bouche, formant un sourire. Le fond de l'image est blanc, ce qui fait ressortir les éléments noirs du visage. L'expression générale est joyeuse et amicale. Ce type de dessin est souvent utilisé pour symboliser le bonheur ou la positivité.",page22,20240903-bnpparibas-csr-presentation-2024
/content/image/20240903-bnpparibas-csr-presentation-2024_page25_img2.png,"L'image représente le logo de BNP Paribas, une banque internationale majeure. 

- À gauche, il y a un emblème composé de quatre étoiles stylisées blanches disposées en cercle sur un fond vert. Les étoiles semblent être en vol, symbolisant peut-être la croissance, l'innovation et la mondialisation.
- À droite de l'emblème se trouve le nom ""BNP PARIBAS"" écrit en majuscules. Le texte est en gris foncé, offrant un contraste élégant avec le fond noir de l'image.

Le design est épuré et professionnel, reflétant l'image de marque de l'entreprise en tant qu'institution financière fiable et moderne.",page25,20240903-bnpparibas-csr-presentation-2024
/content/image/20240903-bnpparibas-csr-presentation-2024_page15_img1.png,"L'image est un logo ou un slogan en anglais pour une banque. Le texte dit : ""The bank for a changing world"". Cela signifie ""La banque pour un monde en mutation"".

Voici une description détaillée de l'image :

1. **Texte** : Le texte est en anglais et est composé de deux parties :
   - ""The bank"" est écrit en police de caractères plus petite et en gris clair.
   - ""for a changing world"" est écrit en police de caractères plus grande et en gris foncé.

2. **Design** : Le texte est écrit en majuscules et légèrement flou, ce qui donne une impression de simplicité et de modernité.

3. **Couleurs** : L'image utilise principalement des nuances de gris, ce qui donne une apparence sobre et professionnelle.

4. **Message** : Le slogan ""The bank for a changing world"" suggère que la banque s'adapte aux changements du monde et qu'elle est innovante et flexible.

Ce slogan est utilisé par la banque BNP Paribas, qui est une grande institution financière internationale.",page15,20240903-bnpparibas-csr-presentation-2024
/content/image/20240903-bnpparibas-csr-presentation-2024_page14_img3.png,"Cette image représente un émoji sous la forme d'un visage souriant avec les yeux fermés. L'émoji semble exprimer de la joie ou du bonheur. Voici une description détaillée :

1. **Visage** : Il s'agit d'un visage rond typique des émojis.
2. **Yeux** : Les yeux sont fermés, ce qui évoque souvent un sourire serein ou un sentiment de contentement.
3. **Bouche** : La bouche est incurvée vers le haut, formant un large sourire.

Cet émoji est couramment utilisé pour exprimer des sentiments de bonheur, de satisfaction ou de gratitude.",page14,20240903-bnpparibas-csr-presentation-2024
/content/image/bnp_paribas_2023_climate_report_page5_img1.jpeg,"L'image montre un cadre urbain légèrement flou, comme s'il était peint à l'aquarelle. On peut distinguer une scène de rue avec des éléments suivants :

- Au premier plan, il y a plusieurs vélos stationnés, probablement dans un endroit spécifique pour les vélos partagés. Les vélos sont de couleur verte et sont alignés de manière ordonnée.
- À droite des vélos, il y a une petite structure en bois qui semble être une cabane ou un petit kiosque. Cette structure est située sur un plan surélevé auquel on accède par un escalier de quelques marches.
- Au-delà des vélos et de la cabane, on peut apercevoir des bâtiments modernes avec des façades vitrées. Les bâtiments aident à situer la scène dans un environnement urbain.
- Il y a des arbres et des plantes autour de la structure en bois, ajoutant une touche de verdure à la scène.

L'effet de flou et les couleurs pastel donnent à l'image un aspect doux et presque onirique.",page5,bnp_paribas_2023_climate_report
/content/image/20240903-bnpparibas-csr-presentation-2024_page10_img28.png,"Cette image montre une tortue de mer en train de nager sous l'eau. Voici une description détaillée :

1. **Tortue de mer** : L'image montre un profil latéral d'une tortue de mer, avec sa tête, ses nageoires et une partie de sa carapace visibles.
2. **Carapace** : La carapace de la tortue est partiellement visible et semble être de couleur sombre, avec des motifs et des textures qui sont caractéristiques des tortues de mer.
3. **Nageoires** : Les nageoires de la tortue sont bien visibles. Les nageoires avant sont grandes et puissantes, adaptées pour la nage. Elles sont légèrement courbées.
4. **Tête** : La tête de la tortue est bien visible, avec un cou étendu. La forme de la tête est caractéristique des tortues de mer, avec un bec et des yeux proéminents.
5. **Position** : La tortue semble être en mouvement, nageant dans l'eau. Les nageoires avant sont légèrement courbées, indiquant qu'elle est en train de nager.
6. **Arrière-plan** :",page10,20240903-bnpparibas-csr-presentation-2024
/content/image/20240903-bnpparibas-csr-presentation-2024_page10_img17.png,"L'image représente un logo ou un emblème circulaire. L'arrière-plan du cercle est dégradé, passant du vert au bleu. Au centre du cercle, il y a une main stylisée dessinée en blanc. Au-dessus de la main, il y a trois gousses de café, également dessinées en blanc. La main semble tenir ou présenter les gousses de café. L'ensemble de l'image suggère des thèmes liés à l'environnement, à l'agriculture, ou à la production de café, mettant en avant des concepts de durabilité et de nature.",page10,20240903-bnpparibas-csr-presentation-2024
/content/image/bnp_paribas_2023_climate_report_page11_img1.jpeg,"L'image représente une scène urbaine paisible, probablement inspirée d'un quartier d'Amsterdam, connu pour ses célèbres canaux. Voici une description détaillée :

1. **Canal central** : Le cœur de l'image est un long canal, bordé de bâtiments et d'arbres de chaque côté. L'eau du canal reflète les bâtiments et les arbres, donnant une impression sereine et poétique.

2. **Bâtiments** : Les structures de chaque côté du canal sont typiques de l'architecture néerlandaise. Elles sont étroites et hautes, avec de grandes fenêtres et des façades en brique. Le style architectural et l'alignement des bâtiments donnent un sentiment de profondeur et de perspective à l'image.

3. **Arbres** : De grands arbres avec des feuilles vertes luxuriantes longent le canal, créant une canopée naturelle au-dessus de l'eau. Leur présence ajoute une touche de verdure et de tranquillité à la scène.

4. **Véhicules et bateaux** : Plusieurs voitures sont garées le long des",page11,bnp_paribas_2023_climate_report
/content/image/20240903-bnpparibas-csr-presentation-2024_page12_img2.png,"L'image représente le logo de BNP Paribas, une banque française internationale. Le logo se compose d'un carré vert avec quatre étoiles blanches à l'intérieur, disposées de manière à suggérer une dynamique ou un mouvement. À côté de ce carré, le nom ""BNP PARIBAS"" est écrit en lettres majuscules grises. Le design est simple et moderne, mettant en avant l'identité de la marque de manière claire et professionnelle.",page12,20240903-bnpparibas-csr-presentation-2024
/content/image/bnp_paribas_2023_climate_report_page17_img3.jpeg,"L'image est un diagramme de Sankey qui illustre la répartition et l'interconnexion des différents types de risques auxquels une entreprise pourrait être confrontée, ainsi que leur proportion relative. Voici une description détaillée :

### Types de Risques et Pourcentages :

1. **Risques d'Affaires et Stratégiques (47,5%)** :
   - **Prix du carbone ou taxe carbone (3,0%)**
   - **Performance énergétique / EPCs (2,0%)**
   - **Nouvelles régulations liées à l'ESG (4,0%)**
   - **Sanctions et taxes (5,7%)**
   - **Décisions politiques (10,0%)**
   - **Changements des attentes, habitudes ou comportements (9,0%)**
   - **Dommages à la réputation (9,9%)**

2. **Risques de Crédit, de Contrepartie et de Règlement (23,8%)** :
   - **Litiges, réclamations, procédures judiciaires (6,5%)**
   - **Instabilité sociale (2,5%",page17,bnp_paribas_2023_climate_report
/content/image/as_101_climate_risk_banks_en_page14_img1.jpeg,"Cette carte du monde montre la répartition géographique d'un phénomène particulier, représenté par des nuances de bleu différentes. La légende en bas indique que les couleurs varient de 0 % (bleu clair) à 10 % (bleu foncé). Les zones plus sombres représentent donc des pourcentages plus élevés.

Voici les observations détaillées :

1. **États-Unis** : La majorité du territoire des États-Unis est colorée en bleu foncé, indiquant une concentration élevée (jusqu'à 10 %).
   
2. **Alaska** : Comme les États-Unis continentaux, l'Alaska est également en bleu foncé, montrant une concentration élevée.

3. **Europe** : 
   - **Royaume-Uni** : Coloré en bleu foncé, indiquant une concentration élevée.
   - **Pays-Bas** : Aussi en bleu foncé, montrant une concentration élevée.
   - **Allemagne, France, Italie, et autres pays d'Europe de l'Ouest** : Ces pays sont en bleu clair, indiquant une concentration plus faible.

4. **",page14,as_101_climate_risk_banks_en
/content/image/20240903-bnpparibas-csr-presentation-2024_page4_img7.jpeg,"L'image est une représentation visuelle d'un logo pour les IFR Awards 2022. Voici une description détaillée :

1. **Texte Principal** :
   - Les lettres ""IFR AWARDS"" sont affichées de manière proéminente en majuscules noires et en gras. Elles sont positionnées en haut du logo.
   - Juste en dessous, l'année ""2022"" est indiquée en chiffres noirs, également en gras.

2. **Arrière-plan** :
   - L'arrière-plan du logo est doré et semble avoir un effet de dégradé, passant d'une teinte plus foncée à une teinte plus claire.
   - La partie supérieure gauche de l'arrière-plan est plus foncée, tandis que la partie inférieure droite est plus claire, créant un effet de lumière ou de mouvement.

3. **Design Général** :
   - Le texte et l'arrière-plan sont bien contrastés, ce qui rend le texte facile à lire.
   - Le design est élégant et moderne, reflétant probablement le prestige des IFR Awards.

",page4,20240903-bnpparibas-csr-presentation-2024
/content/image/20240903-bnpparibas-csr-presentation-2024_page22_img4.png,"L'image représente une roue chromatique constituée de 12 segments de couleurs différentes. Voici une description détaillée de cette roue chromatique :

1. **Position des Couleurs** :
   - Les couleurs sont disposées en cercle autour d'un centre noir.
   - Le cercle est divisé en 12 segments égaux, chacun représentant une couleur distincte.

2. **Couleurs Présentes** :
   - En partant du haut de la roue et en allant dans le sens des aiguilles d'une montre, les couleurs sont les suivantes :
     1. Rouge
     2. Orange
     3. Jaune
     4. Vert clair
     5. Vert
     6. Bleu clair
     7. Bleu
     8. Violet
     9. Rose
     10. Rouge foncé
     11. Marron
     12. Jaune-orangé

3. **Symétrie et Harmonie** :
   - Les couleurs se succèdent de manière harmonieuse, suivant le spectre visible de la lumière.
   - Les couleurs opposées sur la roue sont complémentaires, ce",page22,20240903-bnpparibas-csr-presentation-2024
/content/image/20240903-bnpparibas-csr-presentation-2024_page5_img7.png,"Cette image représente un cœur rouge avec une bordure noire. Le cœur est centré dans l'image et est affiché sur un fond blanc. Le cœur rouge est un symbole universellement reconnu de l'amour et de l'affection. La simplicité de l'image et la palette de couleurs limitée (rouge, noir et blanc) contribuent à sa clarté et à son attrait visuel.",page5,20240903-bnpparibas-csr-presentation-2024
/content/image/as_101_climate_risk_banks_en_page36_img1.jpeg,"L'image présente un fond abstrait et moderne avec des lignes fluides et des gradients de couleurs. Les couleurs dominantes sont le bleu, le vert et le noir. Les lignes courbées et ondulées créent un effet de mouvement et de profondeur. Les nuances de bleu et de vert se mélangent harmonieusement, passant d'un bleu foncé sur le côté gauche à un vert vif sur le côté droit. Le fond est principalement noir, ce qui fait ressortir les couleurs lumineuses et donne une impression de lumière rayonnante. L'ensemble de l'image dégage une atmosphère futuriste et dynamique.",page36,as_101_climate_risk_banks_en
/content/image/20240903-bnpparibas-csr-presentation-2024_page10_img14.png,Cette image représente un carré de couleur jaune uni. Il n'y a aucun autre élément ou détail visible dans l'image. Le carré est simple et remplit entièrement l'espace disponible.,page10,20240903-bnpparibas-csr-presentation-2024
/content/image/20240903-bnpparibas-csr-presentation-2024_page10_img1.png,"L'image contient du texte en anglais qui se lit comme suit : ""The bank for a changing world"". Le texte est en police noire sur un fond blanc. Les mots ""the bank for a"" sont écrits en majuscules et minuscules, tandis que ""changing world"" est écrit en minuscules. Les mots ""changing"" et ""world"" semblent être légèrement flous ou effacés, donnant une impression de mouvement ou de changement.

Ce slogan est associé à la Banque mondiale, une institution financière internationale qui fournit des prêts et des subventions aux pays en développement pour des projets visant à réduire la pauvreté et à soutenir le développement économique.",page10,20240903-bnpparibas-csr-presentation-2024
/content/image/20240903-bnpparibas-csr-presentation-2024_page10_img47.png,"Cette image montre un chat gris et blanc avec des yeux bleus. Le chat semble être assis ou se tenant debout, avec ses pattes avant posées sur une surface. La surface pourrait être un meuble ou un plan de travail. Le chat porte un collier rouge avec ce qui semble être une cloche attachée. L'arrière-plan est flou, ce qui met l'accent sur le chat, lui donnant un aspect plus clair et plus net. Le chat semble être dans une pièce intérieure, peut-être une cuisine ou un salon. L'expression du chat est calme et curieuse, comme s'il observait quelque chose avec intérêt.",page10,20240903-bnpparibas-csr-presentation-2024
/content/image/20240903-bnpparibas-csr-presentation-2024_page15_img5.png,"L'image que vous avez partagée est une illustration simple en noir et blanc. Elle se compose d'un cercle noir sur un fond blanc. Le cercle est rempli d'un motif de points noirs, donnant l'impression de texture ou de grain. Le cercle est centré dans l'image et occupe la majeure partie de l'espace disponible. Il n'y a pas d'autres éléments, objets ou textes dans l'image. La simplicité et le contraste entre le cercle noir et le fond blanc sont les principales caractéristiques de cette illustration.",page15,20240903-bnpparibas-csr-presentation-2024
/content/image/20240903-bnpparibas-csr-presentation-2024_page11_img15.png,"L'image représente une vue aérienne d'un paysage urbain. Voici une description détaillée :

1. **Zone Urbaine** : La majeure partie de l'image est occupée par une zone urbaine dense. On peut voir un réseau complexe de rues et de bâtiments. Les rues sont disposées en quadrillage, typique de nombreuses villes modernes.

2. **Bâtiments** : Les bâtiments varient en taille et en forme, indiquant une mixité d'utilisations possibles (résidentielle, commerciale, industrielle). Les structures sont serrées les unes contre les autres, ce qui est caractéristique des zones urbaines denses.

3. **Végétation** : Il y a quelques zones vertes visibles, probablement des parcs ou des espaces verts urbains. Ces zones offrent un contraste avec les structures bâties et ajoutent une touche de nature au paysage urbain.

4. **Infrastructures** : On peut voir des infrastructures de transport, comme des routes et possiblement des voies ferrées, qui traversent la ville. Ces infrastructures sont essentielles pour la connectivité et la mobilité",page11,20240903-bnpparibas-csr-presentation-2024
/content/image/20240903-bnpparibas-csr-presentation-2024_page25_img1.png,"L'image contient du texte en anglais qui se lit : ""The bank for a changing world"". Le texte est en noir sur un fond gris foncé. Les mots sont disposés sur deux lignes : ""The bank for"" sur la ligne supérieure et ""a changing world"" sur la ligne inférieure. Le texte est en police de caractères sans empattement, et la taille de la police est uniforme, bien que les mots ""bank"" et ""world"" semblent être en gras pour les mettre en évidence. L'image ne contient pas d'autres éléments visibles.",page25,20240903-bnpparibas-csr-presentation-2024
/content/image/bnp_paribas_2023_climate_report_page15_img1.jpeg,"L'image représente une vue artistique d'un paysage urbain au moment du coucher ou du lever du soleil. Voici une description détaillée :

1. **Horizon** : Une ligne d'horizon sépare le ciel de la ville. Le ciel est dominé par des teintes de jaune, d'orange et de beige, suggérant soit un coucher de soleil, soit un lever de soleil.

2. **Ciel** : Le ciel est couvert de nuages diffus qui ajoutent une touche de douceur à l'image. Les couleurs chaudes du soleil se mêlent aux nuages, créant une atmosphère sereine et paisible.

3. **Ville** : En bas de l'image, on voit un paysage urbain composé de plusieurs bâtiments de différentes tailles et formes. Les bâtiments sont dessinés avec des traits et des couleurs vertes, donnant un aspect aquarelle à l'ensemble. Les structures sont variées, allant de gratte-ciels à des bâtiments plus bas.

4. **Style Artistique** : L'image utilise un style aquarelle, caractérisé par des coups de",page15,bnp_paribas_2023_climate_report
/content/image/20240903-bnpparibas-csr-presentation-2024_page16_img7.jpeg,"L'image présente un graphique qui montre l'évolution de la part des combustibles fossiles et des énergies à faible émission de carbone dans l'exposition au crédit de BNP Paribas pour la production d'énergie de 2012 à 2030. Voici une description détaillée :

1. **Titre** :
   - ""Weight of fossil fuels and low-carbon energies in BNP Paribas credit exposure for energy production"" (Poids des combustibles fossiles et des énergies à faible émission de carbone dans l'exposition au crédit de BNP Paribas pour la production d'énergie).

2. **Année de référence** :
   - En 2012, la proportion des combustibles fossiles était de 90 %, tandis que les énergies à faible émission de carbone représentaient 10 %.

3. **Tendances projetées** :
   - De 2012 à 2022, la part des combustibles fossiles a diminué pour atteindre 46 %, tandis que les énergies à faible émission de carbone ont augmenté pour atteind",page16,20240903-bnpparibas-csr-presentation-2024
